GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
leetcode,original,Solution1102,0,228,0,20,0,24,0,14,0,4
leetcode,original,Solution2397,0,90,0,14,0,17,0,9,0,2
leetcode,original,Solution1067,2,170,1,33,0,25,1,20,0,4
leetcode,original,Solution2156,0,127,0,8,0,16,0,6,0,2
leetcode,original,Solution2395,0,32,0,4,0,6,0,4,0,2
leetcode,original,Solution0891,0,49,0,2,0,8,0,3,0,2
leetcode,original,Solution2272,0,104,0,12,0,17,0,8,0,2
leetcode,original,Solution2152,0,199,0,20,0,25,0,14,0,4
leetcode,original,Solution2392,0,211,0,24,0,34,0,16,0,4
leetcode,original,Solution3082,0,91,0,6,0,11,0,5,0,2
leetcode,original,Solution0526,0,121,0,16,0,23,0,12,0,4
leetcode,original,Solution2328,0,158,0,18,0,20,0,12,0,3
leetcode,original,Solution0941,0,57,0,12,0,10,0,8,0,2
leetcode,original,Solution1998,164,25,21,1,22,6,13,2,2,2
leetcode,original,Solution3417,0,88,0,12,0,16,0,9,0,3
leetcode,original,Solution0943,0,300,0,34,0,47,0,19,0,2
leetcode,original,Solution1755,0,146,0,12,0,29,0,9,0,3
leetcode,original,Solution2206,0,53,0,6,0,8,0,5,0,2
leetcode,original,Solution0942,0,44,0,4,0,10,0,4,0,2
leetcode,original,Solution1359,0,31,0,2,0,6,0,3,0,2
leetcode,original,Solution0387,0,47,0,6,0,9,0,5,0,2
leetcode,original,Solution1478,0,148,0,14,0,17,0,9,0,2
leetcode,original,Solution0265,0,69,0,8,0,13,0,6,0,2
leetcode,original,Solution2047,0,114,0,28,0,20,0,17,0,3
leetcode,original,Solution0422,0,55,0,10,0,10,0,7,0,2
leetcode,original,Solution0267,0,132,0,14,0,24,0,10,0,3
leetcode,original,Solution2202,6,50,0,10,1,13,0,7,0,2
leetcode,original,Solution1595,0,164,0,10,0,16,0,7,0,2
leetcode,original,Solution0780,0,67,0,24,0,12,0,14,0,2
leetcode,original,Solution3250,0,141,0,12,0,20,0,8,0,2
leetcode,original,Solution3091,0,34,0,2,0,7,0,3,0,2
leetcode,original,Solution1909,0,65,0,14,0,13,0,10,0,3
leetcode,original,Solution1901,0,87,0,8,0,16,0,7,0,3
leetcode,original,Solution0418,0,46,0,8,0,11,0,6,0,2
leetcode,original,Solution1404,0,44,0,10,0,17,0,7,0,2
leetcode,original,Solution1129,0,210,0,16,0,29,0,11,0,3
leetcode,original,Solution0555,0,132,0,16,0,30,0,10,0,2
leetcode,original,Solution2613,0,422,0,38,0,40,0,27,0,8
leetcode,original,Solution2734,0,56,0,10,0,13,0,7,0,2
leetcode,original,Solution2459,0,95,0,12,0,22,0,9,0,3
leetcode,original,Solution1521,0,88,0,6,0,15,0,5,0,2
leetcode,original,Solution1400,0,63,0,8,0,11,0,6,0,2
leetcode,original,Solution3304,0,51,0,4,0,7,0,4,0,2
leetcode,original,Solution0035,0,32,0,4,0,9,0,4,0,2
leetcode,original,Solution1763,0,96,1,15,0,19,1,9,0,2
leetcode,original,Solution1642,0,59,0,8,0,13,0,6,0,2
leetcode,original,Solution2577,0,226,0,24,0,25,0,15,0,3
leetcode,original,Solution2457,0,67,0,6,0,16,0,6,0,3
leetcode,original,Solution1641,66,0,6,0,12,0,6,0,3,0
leetcode,original,Solution1001,0,253,0,32,0,35,0,21,0,5
leetcode,original,Solution1122,0,97,0,6,0,11,0,6,0,3
leetcode,original,Solution3386,0,62,0,8,0,9,0,6,0,2
leetcode,original,Solution3264,0,71,0,6,0,11,0,6,0,3
leetcode,original,Solution0670,0,88,0,10,0,17,0,7,0,2
leetcode,original,Solution0548,0,119,0,14,0,14,0,9,0,2
leetcode,original,Solution2605,0,61,0,6,0,8,0,5,0,2
